summonerId,summonerName,queueType,leagueId,leaguePoints,tier,rank,wins,losses,veteran,inactive,freshBlood
1mBzcg9KjK668faDdNXKDUT1FHEMB-Da0kakNSfxVNHgkYsP,One Pulse,RANKED_SOLO_5x5,26df4649-4ea0-4b42-82db-fd487574f1a1,8,DIAMOND,III,309,310,FALSE,FALSE,FALSE
hJSHTDNpKxoocB2AK-FAVC5KuDF60lB4fMIaBoHZBae114HF,ElFailWhale,RANKED_SOLO_5x5,e2cae15d-c14c-443c-b5e8-fda12696f74f,75,DIAMOND,III,108,96,FALSE,FALSE,FALSE
biWNazbVSEWgYY0xSkEL722Ahnd7FXsavuW9JVGgGMw4MnqX,B0ON,RANKED_SOLO_5x5,b5b550b4-88f1-4e7e-b90e-9292f2f0bda4,48,DIAMOND,III,280,266,FALSE,FALSE,TRUE
sJQHA5AKj5acqShD68N61vZpn7fduST-QNyN0mE7zN3N96hd,Fornite Gamer,RANKED_SOLO_5x5,17707804-b986-44e3-91ad-8f42951a38e5,27,DIAMOND,III,482,454,FALSE,FALSE,FALSE
edGRpB13A_JVlQNsaceoSuzc4MfRI3IMZHeYzL7T-uUu-QGI,mikewisowski123,RANKED_SOLO_5x5,afe10e47-79f8-40b5-82a0-201c346ca6f4,42,DIAMOND,III,348,318,FALSE,FALSE,FALSE
vUvlg6rfC3DDMKPQq4HzxDNyt7MDqWPL59uviFKHpV50JIkJ,Bloom With Pride,RANKED_SOLO_5x5,eac4b7ac-e757-456c-8120-f8a346e8f9de,38,DIAMOND,III,218,181,FALSE,FALSE,FALSE
EnPrUmyjT0EYLjrXaJxfppzUrq9wGDrbP7QnY6FiWrBKM53Y,Juseul,RANKED_SOLO_5x5,bf21c4fc-0fe7-479c-9d34-7bdf69c0de35,59,DIAMOND,III,26,37,FALSE,FALSE,FALSE
aSOKKBfGIhBFL-SSBicBD5YoA5_TKk8wzIgMew9QndzvL4i2,XRIVE99,RANKED_SOLO_5x5,e172118e-44d4-457a-9cf6-910b2b4c712a,0,DIAMOND,III,135,155,FALSE,FALSE,FALSE
XwDuw6lmGz73XBhRWJsBIhwpglgVVFzDSZCzzIoevgw-ogrb,Hamzaa,RANKED_SOLO_5x5,df26a576-0b72-400a-b9ce-d08c3abe93a4,70,DIAMOND,III,572,566,FALSE,FALSE,FALSE
SuTA-Qes95oAISSRSBlvHuUl7Wwh-C3XQ6hy36ytcwpvTZGQ,knowbrain1014,RANKED_SOLO_5x5,a017008f-3181-41bb-a31a-b86f2c87dfbe,18,DIAMOND,III,59,45,FALSE,FALSE,FALSE
KUBoGAGLTjm5gooV5ysDPZ_klWHBs5SaRGzFiTrlMx7YfepV,AraAraC,RANKED_SOLO_5x5,9a70a108-f809-45fb-9d80-1aa20100bbc8,23,DIAMOND,III,314,304,FALSE,FALSE,FALSE
aE1X6Qt1beBrkw-PtpKHR9ELd-x2p0mHBgusnk85d4BmVpQr,DUMB ASS SEASON,RANKED_SOLO_5x5,e8bfe012-8754-4fd8-89e8-55dace7244ab,43,DIAMOND,III,196,186,FALSE,FALSE,FALSE
9-sWGnAE0SYL-VxOi8A5GJEZP_aPkHzq6fXTsCiJG0UTse-T,Mei Yang Yang,RANKED_SOLO_5x5,d60d9515-e91f-4ec8-9ce6-e8ca4883366d,34,DIAMOND,III,163,157,FALSE,FALSE,FALSE
ph9pExoFI0NwlmscsjUl5jq9NRI8P8sQ1VnniCXtF-DvNg2-,LongestNoseEver,RANKED_SOLO_5x5,1fa205ac-1ee5-484e-aef2-09677dadcfe3,7,DIAMOND,III,654,654,FALSE,FALSE,FALSE
d9YOjgaYv0wtjCh2ULJ6NKWy2u9iAixMAgdW7eoUR581B5NC,Joohow,RANKED_SOLO_5x5,24ce4b13-35ab-4d0c-8e0e-0218cda05173,24,DIAMOND,III,69,51,FALSE,FALSE,FALSE
xAOCO77ilwUFHDDpFbjh-e6da2mtsHxmcqt00SKVuPz1c5-W,insexy,RANKED_SOLO_5x5,10befa79-ac40-4e8a-9944-71a8793dcdf0,0,DIAMOND,III,136,113,FALSE,FALSE,FALSE
pUv_XEr7qSf85ZRiX7-3mRvP4necvX3rjHAG4WzO4QNbuh-W,dedrateR,RANKED_SOLO_5x5,a6a2390d-2ac3-4617-960a-fb8f3ba42db8,44,DIAMOND,III,455,472,FALSE,FALSE,FALSE
WEKGJRcqroZTvEeeO4kU8txJRhDNhDRa3Z79YMbBHKEejbs7,HornyEgirl69,RANKED_SOLO_5x5,7dd50482-2e23-4cb7-bcea-5bd19f2bf484,42,DIAMOND,III,114,107,FALSE,FALSE,FALSE
uALIg4mVi0tdPODb5RPWwRyvH20t_I1W_VXgYipf-ysGHAHv,gud nite,RANKED_SOLO_5x5,7dd50482-2e23-4cb7-bcea-5bd19f2bf484,28,DIAMOND,III,331,319,FALSE,FALSE,FALSE
8hcc8gxDH0MvvZDSLaE1vjzTIXsKfyS555fVB9XlzvuyliRq,One Trick Yummi,RANKED_SOLO_5x5,195fea64-4a81-4293-ae8b-28b059e4bea1,17,DIAMOND,III,268,272,FALSE,FALSE,FALSE
C_2zumfCJDW0iNYvPCQDziztcliv4wVdnXL-0XvpQVafIF2z,FER Nett,RANKED_SOLO_5x5,6f562d61-c963-4ff0-895e-9a76c7e51138,24,DIAMOND,III,109,95,FALSE,FALSE,FALSE
p0zKOjOosM3BXrO1Ct80eYD1Yc-j4YwxD0te8bsPDHHsfq7n,katsuyori,RANKED_SOLO_5x5,c92a4a1c-c317-403d-9e3b-decf34b79012,42,DIAMOND,III,34,34,FALSE,FALSE,FALSE
POpBjE1YijGGVu5TjNpyQkmk8TIEpZgJ7y9foIHFEl_nZgyk,bluelinkthe8,RANKED_SOLO_5x5,e16ade23-e040-4003-9e00-c271feddeea7,58,DIAMOND,III,75,64,FALSE,FALSE,FALSE
Al54FzVSrebFz8ahD-lEInD23yuhcj7kBBWuYExua39FGAwn,i garentee a win,RANKED_SOLO_5x5,18e847a9-f184-4bbe-831c-9071626cd54d,16,DIAMOND,III,34,26,FALSE,FALSE,FALSE
1GLg4VcwZUJBNWAfQkDCrHQhQZgeuxHyNdxGDgl3ZFfA26Nr,Baba is you,RANKED_SOLO_5x5,19934ddb-e52e-4617-adcc-cccfb77de18c,39,DIAMOND,III,405,407,FALSE,FALSE,FALSE
thlzGeHXKinXTX5M39UEtHI9Dhv_bi-s1ttj2kLIGMZ-rF5N,wdfükme,RANKED_SOLO_5x5,1a081f5a-b1e6-4790-bc2b-c690790ee98a,27,DIAMOND,III,289,300,FALSE,FALSE,FALSE
38KsBkpIPlyWEkFc3Rn-dG9cjXO7rimrULhgBMbUnZ9mVyCG,love catgirls,RANKED_SOLO_5x5,59b3f76d-c7e2-40a7-9335-f8ba51c79532,59,DIAMOND,III,69,81,FALSE,FALSE,FALSE
f58paWY00gjeX-7K3IyXP-FUdf0OV06ro6sf6WXFwMwx6FuF,Circle Lense,RANKED_SOLO_5x5,b2cd849b-ee0f-4a70-a619-af32927cf46e,0,DIAMOND,III,64,55,FALSE,FALSE,FALSE
TTIdJ2rBkfsSvo5xplzQ2fPH81sYH-iHEk66NDQx-DpOCJWP,RaticalSurfer,RANKED_SOLO_5x5,eb4bc9ad-46a8-48cb-a174-15d189e81317,0,DIAMOND,III,85,100,FALSE,FALSE,FALSE
nYzMrERE6azn5tDCQn7v74kLDS8qTW9uvofXQTv_MI822mxC,astrid zz,RANKED_SOLO_5x5,a66914d5-1fd5-496b-a883-b89f792e113d,78,DIAMOND,III,515,466,FALSE,FALSE,FALSE
Bo6VFZx8MeVUdYFwlfTPiKdbBpwGn6bmd_uK_w2i38jCRYh2,uirejkds dsfjmn,RANKED_SOLO_5x5,1fa205ac-1ee5-484e-aef2-09677dadcfe3,31,DIAMOND,III,144,135,FALSE,FALSE,FALSE
N-kRjTYAV54BWpQJUIAsxHe-3ZZLI7yPUOL5KVlCiZSydlu2,CC Cadman,RANKED_SOLO_5x5,c36a9902-1a40-40fc-9808-1cbfe6993091,28,DIAMOND,III,353,334,FALSE,FALSE,FALSE
qAR3LSWjMnuf--w_sk8u8Oinz7eo6XaQ9GCpwvf5SbO9hbvN,Jqckpot,RANKED_SOLO_5x5,c9d20979-e118-4e4b-bb1c-8c0e2e8689b6,29,DIAMOND,III,261,286,FALSE,FALSE,FALSE
bU2lhyevH5IoBtSb606aFWXsW0Kvyn1ZR8q6WKGosEfdR9vt,TahmBlanc,RANKED_SOLO_5x5,a8a62145-cbe2-46ef-969e-dd54e34cb0d0,0,DIAMOND,III,131,93,FALSE,FALSE,FALSE
oYPgHInlqTHDe6ABNVfRY_W-h6tZY6WBDufRCEKzWWYfG6KE,gimme a Fishie,RANKED_SOLO_5x5,ef3030d6-98d9-4263-8994-8abc82bd04c4,0,DIAMOND,III,128,123,FALSE,FALSE,FALSE
db2GtPuWp7JI9t2RSonWRj5EnuSy8b1Xdd0nibmYIlFP073q,Hlongarrie,RANKED_SOLO_5x5,0e582b8a-7d60-45e7-97c1-eddead966538,2,DIAMOND,III,307,231,FALSE,FALSE,FALSE
axyM1WHwx7Nx0FwlTQ6UR2yeHWRIaG_0Ffmwtma_NvBzIbZe,Zï Zï Zï,RANKED_SOLO_5x5,2b2a9735-38c2-4d7a-8c3b-d79e9d311c4d,75,DIAMOND,III,51,52,FALSE,FALSE,FALSE
LecW4p23tRJwJJYqiBQLGxMDlJdaQ9cQylvDlDl_3Qtaj_9h,Taeyeoñ,RANKED_SOLO_5x5,0e582b8a-7d60-45e7-97c1-eddead966538,60,DIAMOND,III,228,208,FALSE,FALSE,FALSE
huucY3gEt7yZNaWcZUWMAYMg4xdbEAX-gPBYl7bgd9KSOlnm,Born2Ornn,RANKED_SOLO_5x5,bf21c4fc-0fe7-479c-9d34-7bdf69c0de35,47,DIAMOND,III,258,245,FALSE,FALSE,FALSE
kWno-0u59cOUwg_d8tjgya5WuxdYUgtUyg8NNb69OlAsdy13,FatalSkullKid,RANKED_SOLO_5x5,e367cd4b-df2f-47d8-b5be-0d57210a2fb5,31,DIAMOND,III,130,117,FALSE,FALSE,FALSE
TqQRnfdlCNu_36FssBY8k2EJ97AUPi4ZU3Y4Zt5H4DuSVaNV,Heywood Yablowme,RANKED_SOLO_5x5,519a9225-f8c4-4c6e-9398-f4d6711821c4,22,DIAMOND,III,186,159,FALSE,FALSE,FALSE
YyXNHpAxhiNi1IsqlSEjEjIhDS2cqacf0J7cDolOC3GKC2Kj,Shagun,RANKED_SOLO_5x5,cc659b4f-c28a-433c-a94a-4f9c300967bd,27,DIAMOND,III,502,496,FALSE,FALSE,FALSE
YVf4QlA9H0TrTmUo54BXp3kV-GaEMa5C9mKPQK1ZPqXjkS80,uEwEmMarina,RANKED_SOLO_5x5,041d27fd-9597-4efe-9e1f-6ee6c6da9d94,55,DIAMOND,III,273,258,FALSE,FALSE,FALSE
zX91e8wqPnP0qV0rw9fdsDoAMmcYBmEMnve3YVpGSOp_vwFz,Idare,RANKED_SOLO_5x5,e2cae15d-c14c-443c-b5e8-fda12696f74f,75,DIAMOND,III,533,524,FALSE,FALSE,FALSE
4nNl2rAjDtN_UM7zEpd11hG1ek-D6w2aSpTxQc-LHZhkZ4Jx,yMqLarry,RANKED_SOLO_5x5,949a6a38-88b0-4f93-9e08-4f5648014284,66,DIAMOND,III,183,162,FALSE,FALSE,FALSE
g_2gOAi8osvuMxufe28oqfvg2KQld41bIs2kKUKLjnufAhRH,Decrypticzzz,RANKED_SOLO_5x5,577ea16f-22a0-4eaf-897e-d2674019501d,36,DIAMOND,III,132,153,FALSE,FALSE,FALSE
j2R6RH1n7JvL3KUp36yx11L9pcWqFOqx2k3WtyvAX_-1qlPv,All Mute Always,RANKED_SOLO_5x5,d0e1db54-bdee-4a14-8f6f-fb947f12bb2a,34,DIAMOND,III,266,249,FALSE,FALSE,FALSE
EA0GnEAvikyLZK1yTz2ipWLRUZoyuTb2PTU2_c0aW4C3K0qo,CoIourful,RANKED_SOLO_5x5,04309f1c-a209-4cda-8897-18dca49092fb,0,DIAMOND,III,178,194,FALSE,FALSE,FALSE
_0rN1oe9i6OAyPMdFV9uHKbcrg5e2xtQlMLVITKks7JKuhrl,Tssukuyomi,RANKED_SOLO_5x5,2478728d-511f-467a-902d-05fb51a437f4,4,DIAMOND,III,118,115,FALSE,FALSE,FALSE
kb1tVL58dH9uIKD6ZIvyhY_9wIlJGZQqpimr2xq15raJXSnj,datmydawg,RANKED_SOLO_5x5,83e8008c-4cfc-442a-becf-1975c50b4a54,44,DIAMOND,III,44,18,FALSE,FALSE,TRUE
8YXSz2B7nOzrUwSYczBoxXy0Ky46I6hRje0fsXWBVr2z-Zao,X0FF,RANKED_SOLO_5x5,66bbaa4c-86a7-4e82-acaf-523a3fe9090d,2,DIAMOND,III,108,71,FALSE,FALSE,FALSE
aa8P6Zu8ESYpTt67AS2myRJWY2scLfySlZKme2L8O26cy5dj,Jungwoo,RANKED_SOLO_5x5,189b61fd-afa8-4cdf-9f06-d74104b56179,34,DIAMOND,III,99,80,FALSE,FALSE,FALSE
unkKfW6hviXs1ymHUhit_3i_YGZ6ZI5hSnEBkS8UlxIfMvsb,RealNameHidden1,RANKED_SOLO_5x5,15baf496-4e06-4c5b-9688-ee6d8191d626,2,DIAMOND,III,329,317,FALSE,FALSE,FALSE
wpzbIsF_0J4WtBhCfXZcL1yu-QD2snQrm_DyDi0hiFN1ONrO,BloodNoon,RANKED_SOLO_5x5,970149a5-3f75-4692-ad63-57c2f7324374,90,DIAMOND,III,58,40,FALSE,FALSE,FALSE
XpZxnNZeqATZ1VEdoQGVgZnkhTVFdqramcCKSoXBlrh2hk9r,Kublai Khan6,RANKED_SOLO_5x5,2755de9a-10d7-4f1d-b9ea-0b523afa8592,17,DIAMOND,III,115,71,FALSE,FALSE,FALSE
YgUThkIrQFow-ewAEyshkiOJLOZvoTAddomDfXFJJkhKCNde,burakafloka,RANKED_SOLO_5x5,d10b273f-4d57-4b61-8d8d-db2e8775d3e0,16,DIAMOND,III,286,280,FALSE,FALSE,FALSE
gtoVWv07YAt7CTiPmF8O3_LUkg-FcK1LHjIHxsgZYP5GIohR,Peeeeb,RANKED_SOLO_5x5,84b59474-12fa-4c69-9dc5-6917a8c23d99,89,DIAMOND,III,87,58,FALSE,FALSE,FALSE
VELVmt-1Xx9PFBGTv1akL6-eXWnSHSe0NvVN5QLiuawduiRA,WallissRoHuG,RANKED_SOLO_5x5,f8053cf8-d9f9-4173-b0ab-c79e1a63e23b,75,DIAMOND,III,737,711,FALSE,FALSE,FALSE
JZtjqczGgwxCj-xuyzDj4rlL-3ZToS028hfTC2WtuWIdZyFU,Obuu,RANKED_SOLO_5x5,4a0e6652-dcfe-4f63-9c9d-7a89764e7f8e,56,DIAMOND,III,34,49,FALSE,FALSE,FALSE
GMp3rrfMuuxcVJkPGvlnYMHChbLljBXPiCH5uHPoZW465fSX,UncleMumble,RANKED_SOLO_5x5,4c991b03-7e42-467d-91d5-1ae7fe01c108,37,DIAMOND,III,189,199,FALSE,FALSE,FALSE
D9yDw4EBczmw_bVbjApXzx261-NhWc0zONdCTFzyMbRvkLxc,JosetheAmerican,RANKED_SOLO_5x5,0e582b8a-7d60-45e7-97c1-eddead966538,76,DIAMOND,III,51,28,FALSE,FALSE,FALSE
_ki6xwRxV2ZIyw8VKG2WGQHQ3gYbKwFoqUJoQBbNhq2VYrU8,Overflowed,RANKED_SOLO_5x5,94e11cec-d404-4136-84cd-29ef7144ab84,77,DIAMOND,III,221,225,FALSE,FALSE,FALSE
Xp9IKNqMS6WW0R5Ne9EAw72rnoqgHcpd8IHnaVGh89rfvBTF,zangzeyuniubi,RANKED_SOLO_5x5,c0266681-6e67-4848-8df9-fc35ac5d1519,4,DIAMOND,III,259,250,FALSE,FALSE,FALSE
1e6e4bu9cj4aI3QkT8hx7nTpJj5zCvRsyalbDyCxSiSnanfD,sakûra,RANKED_SOLO_5x5,ec6a6ba6-0da8-4c66-a3ce-6b78c1265f50,0,DIAMOND,III,393,401,FALSE,FALSE,TRUE
aWmVjnZs5bbJzzpwXnnYrLPBXEF8_uMC_sGsPCcKh4KKk0pH,NatureLily,RANKED_SOLO_5x5,a76f8f07-86dc-4497-b388-b7efa19bc45b,21,DIAMOND,III,218,217,FALSE,FALSE,FALSE
nedxLHQ87q2OhHcDdCi3vpL5QCnEwc16dIHdN40Vxy_pC4IL,II Virulent II,RANKED_SOLO_5x5,e0090436-70e6-4b53-82b6-3538973b6ec3,17,DIAMOND,III,85,62,FALSE,FALSE,FALSE
75A-AB8bjrbTntpbks3f3CCqgLoBNQ_vzEKEOGlwQLleB25P,5202,RANKED_SOLO_5x5,eb4bc9ad-46a8-48cb-a174-15d189e81317,65,DIAMOND,III,186,200,FALSE,FALSE,FALSE
8SiF4E331FPQUVY3sPnRuJtBLVPZq8JiVV_GMQF44oUINkiN,akuP,RANKED_SOLO_5x5,041d27fd-9597-4efe-9e1f-6ee6c6da9d94,54,DIAMOND,III,80,63,FALSE,FALSE,FALSE
vUWizk-8xNNj1acHP3ZI4MbMe25MuWyHnf9IVZUnEaL96xzG,arskapupu,RANKED_SOLO_5x5,6c03f7b1-49e5-48d3-bb44-0908245539d7,49,DIAMOND,III,164,145,FALSE,FALSE,FALSE
5AlWIxyGOt5DaYL4arZ0AW74Iq34imgG07Fyl25Kk5FDd7yS,Koshercash,RANKED_SOLO_5x5,3dc4e2cf-c1ff-4211-9ef2-aec889bd5a35,46,DIAMOND,III,373,371,FALSE,FALSE,FALSE
SdJ_rgv3sg6xCGqEWUZlLeEi3bSoljFkxVxgnJjBFYita8Uj,yTKerr,RANKED_SOLO_5x5,949a6a38-88b0-4f93-9e08-4f5648014284,66,DIAMOND,III,100,79,FALSE,FALSE,FALSE
NC9wdHQozKscAfXqX7faeW0Wd9Zxta03pt3D6IbFW1gkVzmx,Prelude of Light,RANKED_SOLO_5x5,a017008f-3181-41bb-a31a-b86f2c87dfbe,70,DIAMOND,III,128,125,FALSE,FALSE,FALSE
WNifkHn8j_MH4PeQBIMq3OMtavL2MIeUbn4YZrSPU2_kiJPe,Tzuyu Twıce,RANKED_SOLO_5x5,544ad9a9-b0de-4f97-ad97-7a328f3223b9,75,DIAMOND,II,157,160,FALSE,FALSE,FALSE
5_qlZz42AfGEC2X8whKjDjmjFDdwv7i-ooryeLFrPsSsPEZX,zendeptrai98,RANKED_SOLO_5x5,b2cd849b-ee0f-4a70-a619-af32927cf46e,64,DIAMOND,II,726,708,FALSE,FALSE,FALSE
L1NTdb9ahl4s4P6r0F0iYe_Tc-Hxth1JO2G8GVw-myjoPqDF,zgren shi ji lao,RANKED_SOLO_5x5,6f562d61-c963-4ff0-895e-9a76c7e51138,75,DIAMOND,II,45,24,FALSE,FALSE,FALSE
21F12MIDmPyKgjAwWihcn4x4-GljLm-w3bx1JLVTD1sjSTnh,777Terrorblade,RANKED_SOLO_5x5,62860bcb-4f36-4511-9ac1-f79a35a45e15,93,DIAMOND,II,128,123,FALSE,FALSE,FALSE
CHwHctSdMoj3kGupuMXEBXksN_a2FJi8UXNlVMZfJo4fdoCC,AlsoWarrior,RANKED_SOLO_5x5,e16ade23-e040-4003-9e00-c271feddeea7,78,DIAMOND,II,901,848,FALSE,FALSE,FALSE
2WyosGkpL6dq8Eoldnpj--JIej7wOtYqEk0Wz3WU3vLzhtC3,Only For Team,RANKED_SOLO_5x5,51e7fb9b-8e49-4702-af16-ac86bf18033e,75,DIAMOND,II,247,219,FALSE,FALSE,FALSE
TmLmnqJmJMG3kD6IdMh_W7T5U64rfLGnZAC0A6t24f4fA662,Cømbo,RANKED_SOLO_5x5,ec6a6ba6-0da8-4c66-a3ce-6b78c1265f50,73,DIAMOND,II,136,87,FALSE,FALSE,FALSE
4qYvPtvZ7Erk9DWMRAoiHqOUM8OvDntTqDO8pESpfdtXt8aD,Bad With Darius,RANKED_SOLO_5x5,ddfeee09-e19f-43b1-be9c-def11a448be5,20,DIAMOND,II,42,31,FALSE,FALSE,FALSE
UXC_vLFHcyHHPchaL7CCueziar2LnCgvWmLTkYov2wcqVw8x,Haikri,RANKED_SOLO_5x5,19225338-ebae-4623-9f06-0bafce0ab53d,26,DIAMOND,II,138,147,FALSE,FALSE,FALSE
NALdIG86E7EMGamOg3JtEvY93dBK12CImBKg_nhTPu-xs1KH,a bit numb,RANKED_SOLO_5x5,361307a7-7603-4c9f-8f48-5a9d0994e223,30,DIAMOND,II,66,54,FALSE,FALSE,FALSE
Sy0ZEqYjGhQpaj8D9k22WglIjbsuW5TqAnveE48zob2QI2SE,yas bomb,RANKED_SOLO_5x5,e0090436-70e6-4b53-82b6-3538973b6ec3,37,DIAMOND,II,226,217,FALSE,FALSE,FALSE
v0dwfB6yh3Xg2R1EpqPTaAB435ZfDYD7_vwMkGDZuy5dtMxQ,Im a jhincel,RANKED_SOLO_5x5,d95043b1-3bae-437a-9d8b-e152f5280e57,0,DIAMOND,II,413,377,FALSE,FALSE,FALSE
8g2hoVhFhzkknjroXh824WnL3vviod4KRdm7PQJ6jRHHcnyy,ABCDEFG KK,RANKED_SOLO_5x5,fc6fe646-3906-411d-a736-12378a4d2a15,0,DIAMOND,II,617,581,FALSE,FALSE,FALSE
ahkxyx0iwDvdw-uuNzyRV0FOp9-ZZRxwUXNMOfcNIxmLpXjh,DerekC233,RANKED_SOLO_5x5,afe10e47-79f8-40b5-82a0-201c346ca6f4,40,DIAMOND,II,272,250,FALSE,FALSE,FALSE
IWkefIvJ3xflJ4Xfp1f6yVCvxgTzwQM-W0Wo53Nj1sjgd3rR,taloner,RANKED_SOLO_5x5,77c75532-cacf-4c34-9d6c-cf2b90024275,75,DIAMOND,II,482,460,FALSE,FALSE,FALSE
RmNjtRCfTFj1-j9PDYElLdw27NqhKWcJnyY3RLEhtEMWteAg,I Am Bald,RANKED_SOLO_5x5,77c75532-cacf-4c34-9d6c-cf2b90024275,75,DIAMOND,II,98,80,TRUE,FALSE,FALSE
sytpt7iIugxRXOxG2NrBI0ubEcBgK31GPkdMNWfDz4m5b7v9,Anh Hieu Kiaaa,RANKED_SOLO_5x5,255498ec-f311-430f-b0b8-90a17a2e1865,17,DIAMOND,II,111,103,FALSE,FALSE,FALSE
BPjJNdDBf2UKzFLis7diT5Uw87EySWnoBdejXC1cJaIIc5bE,ImBadYoureAwful,RANKED_SOLO_5x5,05f3cf2c-e2a6-43d0-ac03-711788756747,45,DIAMOND,II,577,577,FALSE,FALSE,FALSE
wDIhIVHzPqy_B9KwbktOy7GJszaT9x3y0OxZ9uzI7573z0u6,TEA ShallowDream,RANKED_SOLO_5x5,2c643565-b831-480a-9b5f-6634c4007c1a,40,DIAMOND,II,141,117,FALSE,FALSE,FALSE
22zw9mfL1f2wb1heP4X4zDVX8Az6S7f5qUfdeXTc0a_S3p1U,Tanksiss,RANKED_SOLO_5x5,7fe32fce-764d-43ad-8e71-c2c196032063,46,DIAMOND,II,125,124,FALSE,FALSE,FALSE
ijwbFat4ozWPpUahodSoHfXGgKJJ3sGsZuWKRG-gjFBvgKsd,JTTL,RANKED_SOLO_5x5,940fba47-7ef6-42c8-8a56-89d5c7d36dc1,75,DIAMOND,II,40,32,FALSE,FALSE,FALSE
0AhTPCopUsV-7x9WfdXWVUkY25Hu66BSMcag3DNPqco4f7ic,HAHAHAHHAAHAHHAA,RANKED_SOLO_5x5,f2389f9f-432c-40eb-93e9-5d8190b28669,75,DIAMOND,II,86,47,FALSE,FALSE,FALSE
f0QeBy8ClXa9W9WUCgcKpUPkxoRLlS6YPF8tqFL9quKPBuiy,mi shi hai,RANKED_SOLO_5x5,bc4009a6-3cff-4b9d-9c95-663cb94aea2d,11,DIAMOND,II,168,144,FALSE,FALSE,FALSE
Qd_9Gii07H2mo9FkK2snQDExhtf7MbMIaKDszOoFqHT8lCpb,Bastok,RANKED_SOLO_5x5,6f6be473-bbbf-4965-8b00-eacfbee36981,93,DIAMOND,II,79,62,FALSE,FALSE,FALSE
YV5AIHNZOnY09tFaNudAaWbkbwVqSvWpfJesjE4BoDn85XRB,Batika,RANKED_SOLO_5x5,1eed1807-bc8c-473c-90eb-82c212cf8522,75,DIAMOND,II,67,70,FALSE,FALSE,FALSE
hSlvRmS2J86ueNMWsQZwiFEpWp9jITn9pTQG3dbU3SpSQT7f,Yonsi,RANKED_SOLO_5x5,2b50cd6c-3e8f-4ff0-926b-a013a6229c09,75,DIAMOND,II,150,147,TRUE,FALSE,FALSE
Kw8sFiyhWVVmWwyyIeZ3M_WB4ln49TmYKOIhJnwgUdZmK-xs,lpl top laner,RANKED_SOLO_5x5,a13068ae-71c5-4bc4-be23-b549a23ae66f,66,DIAMOND,II,84,78,FALSE,FALSE,FALSE
QstYOctmHE2z15f8MTHYPv6lvbUbQfCYg7Q3_cWmhChVjuCP,skin is black,RANKED_SOLO_5x5,e6ca9c2d-f7c5-4b35-a1e7-0f889e71896e,75,DIAMOND,II,162,147,FALSE,FALSE,FALSE
URSJLrnkfoZwLp7d4wAw_Q8uVCch8r-lLCG4pL85cnBK2_Mr,Eârthquake,RANKED_SOLO_5x5,6aa84369-7739-44d1-8621-12e5a5a49df8,26,DIAMOND,II,92,67,FALSE,FALSE,FALSE
gZ5i0Dz9IdTKmdkGN-hbN_IXxrLaft8S0wMgtH1-r6gmDBy6,Plz KiII My Adc,RANKED_SOLO_5x5,14cde6f1-6ef9-4eb0-9507-8403a7862075,61,DIAMOND,II,68,72,FALSE,FALSE,FALSE
BTP7uukMTkjc7AWHizSXzSobFhqGVyCLxIXFRA0jy8oZREZW,Asaka Narumi,RANKED_SOLO_5x5,c36a9902-1a40-40fc-9808-1cbfe6993091,44,DIAMOND,II,131,92,FALSE,FALSE,FALSE
WKk65fO2NWWTexEHvn0018xW385H3iMDkzwvp0G8WmXPMuO3,El Chaco Macho,RANKED_SOLO_5x5,7d869cd2-3616-4151-9f09-9d18c34361ac,13,DIAMOND,II,134,117,FALSE,FALSE,FALSE
K-wqHVC6oPgBhyVPv4EvfFQXWyWhKpLZJrKGStDSvX-1yVkV,Gyelan,RANKED_SOLO_5x5,a6a2390d-2ac3-4617-960a-fb8f3ba42db8,0,DIAMOND,II,438,425,FALSE,FALSE,FALSE
ZBKrfJQPN_9bP0jWsqspumN5ZRdOV1rnT1pfyUX0iljgzCrH,Ayesha Auciello,RANKED_SOLO_5x5,71f8e501-af62-46cd-8d13-4ed11451a217,77,DIAMOND,II,358,330,FALSE,FALSE,FALSE
_ULpvZf7NoUNw7leSEAXtV3mk-qDXdJ7ga_Fa_2pseOaMDp8,potatoeblaster,RANKED_SOLO_5x5,f399ce37-1611-4cbe-aed4-1809131a43e8,19,DIAMOND,II,413,437,FALSE,FALSE,FALSE
W3McepG91mgEeQz8-TSDLBLQ-gGY2AjEBAegB9OOSeA9lc3u,dwiizo,RANKED_SOLO_5x5,0ac5a2f6-9afd-4239-8a5c-220de881ac22,7,DIAMOND,II,134,107,FALSE,FALSE,FALSE
_dCNkpKChwLJOOwtAK5Nq1DI9qwnL_qkKEIrEAVzSW5V-jgG,YasSus,RANKED_SOLO_5x5,2b2a9735-38c2-4d7a-8c3b-d79e9d311c4d,2,DIAMOND,II,110,88,FALSE,FALSE,TRUE
e9rl2rmXmn7YTj04klzuuLJ8TvtToH-8bHxhbQa12-fkvC3y,WeaksideInter,RANKED_SOLO_5x5,5c6227a8-7e9c-4442-9556-511635480fd8,75,DIAMOND,II,314,281,FALSE,FALSE,FALSE
GLJRMs6-VyEUhvoye2TlaD8Qq1HQhBqmnvzxEpdCr9nXCE8Z,bandages,RANKED_SOLO_5x5,f399ce37-1611-4cbe-aed4-1809131a43e8,50,DIAMOND,II,126,110,FALSE,FALSE,FALSE
